RespondentID,count
13-3688155,5
0000017290,3
39-1981638,2
0000009433,1
0000015337,2
0000034705,1
99-0022286,1
99-0035093,1
0000058205,3
0000005537,4
0000006923,4
0000015220,4
0000006266,2
0000007652,11
0000013394,11
0000060383,11
0000060996,8
0000063100,11
0000063218,10
0000064893,11
0000066675,11
0000068295,6
0000068457,11
0000068501,2
04-3660901,11
1057400007,5
1499700000,7
23-2983299,11
66-0313273,9
7505400005,11
0002219664,3
0003415463,10
0000023852,11
0000017002,11
0000022015,15
0000018344,11
0000014898,7
0000003304,11
0000007814,4
0000013600,10
0000019730,1
0000016111,11
0003303917,11
0000001027,11
0002938198,11
0000014447,11
0000015671,5
0000033202,11
20-1832276,5
26-2851612,6
0000058818,7
0000002413,10
0000006879,10
0000271154,10
0000989347,8
0004104764,2
0000018957,6
0000027254,5
0002933616,1
0000026363,7
0000068619,4
0004421069,1
99-0021107,1
0000023519,2
0001847163,2
0003177332,3
0000024581,1
0000035273,3
0000057152,1
0000057765,1
0000066062,1
0000057766,5
0000057810,11
0000058206,11
0000090282,10
0000000470,4
0000003756,4
0000004485,4
0000003800,11
0000004980,11
0000011162,11
0000013601,11
0000018507,10
0000024131,21
0000061437,11
0000063057,11
0000067611,11
0000068296,10
0000068458,11
0000068502,11
13-3654244,11
20-3326484,9
3032309995,4
7055000004,4
7108600001,3
7485100004,4
7734800004,11
7743500003,2
86-1022113,3
25-1531922,8
0000018958,11
0000019687,11
0000714810,7
0000012828,11
04-3243815,5
26-3778759,5
0000058657,7
0000002252,8
0000010433,6
0000017003,5
0000001361,5
0000001479,8
0000016068,7
0000019849,7
0000020685,6
0000033492,10
0000034707,3
99-0090265,1
0000062661,5
27-0032837,6
0000024744,5
0000001028,4
0000017454,4
1652200005,1
99-0011307,2
0000058044,1
99-0017437,1
0000058045,2
0000090283,8
0000013558,4
0000003757,11
0000004035,11
0000009436,8
0000009931,10
0000016113,11
0000022468,11
0000064606,11
0000068297,10
0000068341,2
0000068459,11
0000068503,11
68-0572881,11
1791800000,2
7169400005,11
7275700004,11
0000008545,11
0000010434,11
0000280110,7
0000017950,11
0000015673,11
0003536407,7
0000034384,11
0000013107,15
0000123646,11
0000717935,7
0004114567,7
0000003306,2
91-1374387,7
20-8279218,6
20-2408098,3
0046394233,1
84-1496821,6
62-1627636,2
06-1341084,1
0000517900,6
0000701509,1
99-0016880,1
0000155777,9
0000440446,7
0003187630,8
0003205909,7
0003322468,6
0000006268,10
0000018508,10
0000033204,10
0000034708,6
0000034997,9
59-3061810,1
26-2931598,5
56-1241990,1
0000718051,4
0003913633,2
0000437053,1
0000013891,4
0000024583,4
0001881185,3
0000018959,2
0000019237,4
0000022017,1
0000022512,4
0000033493,3
0000035275,3
0731488041,1
1327800007,1
99-0021398,1
0000993353,1
0000708412,1
0000057650,8
0000058208,11
0000058497,6
20-0474601,6
0000002092,4
0000003758,4
0000008384,4
0000015223,4
0000001976,11
0000005422,11
0000006269,11
0000007817,11
0000024584,11
0000024746,11
0000060881,9
0000063716,11
0000064283,11
0000064896,11
0000067000,11
0000068298,11
0000068342,11
7325600006,10
0000058541,9
0000008546,11
0000011821,11
0000016114,11
0000009888,22
0000704354,7
0000035276,7
0000009437,9
0000035320,11
0000004649,2
0000022351,11
0000010886,11
0000022964,1
0000018509,11
0000704192,7
0000705902,7
0000705740,7
0000005873,11
20-2355296,5
88-0149170,3
0000028599,5
27-4023565,4
95-3363852,7
37-1443981,1
0000058703,8
13-4075851,1
0000015836,6
0000025024,4
0000704516,5
0000717936,6
0000008997,8
0000013397,10
0000027752,6
20-1401376,6
26-0832315,4
90-0342039,5
0000023242,1
0000024133,1
99-0012984,1
0000022469,2
0000026979,1
0000028148,3
1565900005,1
0000058046,2
19-5390009,1
0000034998,1
99-0058362,1
0000057651,6
0000058380,9
0000058498,9
0000004983,4
0000008547,4
0000000022,11
0000000473,11
0000001364,21
0000024585,11
0000061160,11
0000062169,11
0000065788,11
0000067290,11
0000067452,11
0000068505,11
61-1336818,4
71-0232620,11
72-1168408,2
0000075633,7
0001093317,11
0000876634,11
0000013109,11
0000057813,7
0000009889,11
0000014333,11
0000223322,11
0000709143,11
0000274164,11
0000034386,11
0000005874,4
0000008709,12
0000029986,4
0000026411,11
0000029535,3
0000700007,7
0000009320,11
25-1613078,6
86-0716784,3
84-1564935,7
84-1674410,8
47-3626298,2
47-3715280,1
24-0831867,1
0000023081,10
0000700458,2
0000702078,4
0000707523,1
0002860440,7
0000010887,10
0000021010,2
0000058047,1
58-2233761,2
0000068181,4
0002714217,1
0000007043,2
20-4515125,1
0000821120,4
0000859543,1
0001844818,2
0002859109,1
0003317295,4
0000011660,1
0000027096,3
0000034430,3
0000034881,2
26-1548573,2
99-0017322,1
0000016115,2
99-0022173,1
0000058704,1
0000057157,4
0000057814,3
0000058048,10
0000090286,6
0000003309,3
0000005875,2
0000008386,4
0000003804,11
0000004038,9
0000008548,9
0000009321,5
0000012219,22
0000013605,11
0000014785,3
0000024748,11
0000061936,11
0000062665,11
0000068344,11
20-5930166,9
7551100008,2
0000013443,11
0000019573,11
0000014334,11
0000023901,11
0000003147,11
0000030039,11
0000004533,11
0000002300,11
0000058705,9
0000017953,10
0000028807,3
26-0591964,7
0000704194,7
20-0137049,1
0000703627,2
0000704400,1
0000001527,5
0000009439,8
0000034387,8
0000035322,10
0000060883,2
0000064942,6
04-3594252,5
99-0705307,1
94-3424042,1
0000016567,1
0000023406,1
0000023695,4
20-2957317,2
0000010888,3
0000027259,3
0000031263,3
1423600003,1
7154300003,1
7185700009,1
99-0023560,1
0000057158,6
0000057653,2
0000057815,10
0000058049,10
0000058382,8
0000015721,4
0000017954,4
0000001410,8
0000009160,11
0000014830,11
0000060884,7
0000062710,11
0000068507,11
20-2473450,5
20-4459706,11
41-1810165,4
52-2091594,11
7235400009,4
7674000006,11
0000723112,11
0000016450,11
0000645317,11
0000005263,11
0000057491,2
0000011329,9
0000068840,11
0000024749,11
0001421161,11
0000024136,11
0002371508,11
0000324340,11
0000005425,9
0000009322,11
0000009935,11
0002954330,1
0000010933,4
46-2981456,4
20-2053401,8
84-1628152,2
33-0397503,7
43-0889809,6
34-1815339,4
0000024631,4
0000004039,10
0000020239,15
0000704519,5
0000717777,1
0000718055,1
0000178271,9
0000436823,8
0000468954,9
0000785259,5
0000861434,5
0000003148,6
0000008387,10
0000033992,5
0000034432,8
27-1878860,3
0000379359,1
0000000024,4
0000007702,3
20-0947294,2
52-2335728,3
56-2293022,2
0002266659,2
0003195653,3
0000010320,3
0000034270,2
0000035279,3
0000035323,3
20-1807216,1
94-3293940,1
0000018845,1
32-0025201,1
0000057492,5
20-5996300,4
0000007703,4
0000012716,15
0000017955,7
0580692236,3
0000001367,12
0000007992,9
0000024470,11
0000024632,11
0000060885,11
0000061938,2
0000062829,10
0000063440,11
0000063602,11
0000064287,11
0000068346,2
0043043234,9
1227609994,4
20-0580021,7
2137100009,11
38-3138688,5
48-1236121,11
52-2440911,4
66-0188856,9
75-2731588,2
7634100004,2
7650800001,5
7715200009,3
0000008270,11
0000002302,11
0000023903,2
0000020078,13
0000033542,11
0000030987,4
0000057816,6
38-3305907,4
88-0209429,6
84-1040263,7
0000011663,1
0000014949,7
0000022968,10
0000700299,2
0000702620,6
0000702738,1
0000718056,1
0000003031,9
0000010439,10
0000012554,9
0000017009,10
0000018071,10
0000057203,1
0000718100,3
0000020573,1
0000024588,4
05-0541360,3
13-3210378,1
20-2365640,2
0000012392,2
0000033704,1
0000034433,4
0000057654,1
20-1185128,1
34-2011368,1
26-1602421,2
0000057041,2
99-0057475,1
0000001412,4
0000008433,4
0000017956,2
0000000477,11
0000001368,20
0000002141,11
0000013941,18
0000060435,11
0000060930,11
0000062217,11
0000064332,11
0000067951,11
0000068185,4
0000068509,4
1333600008,4
2122400001,4
7166300005,11
7272800006,11
7281500005,2
0002787770,11
0000991621,11
0000027757,11
0000013897,11
0000480808,3
0000225559,11
0000165628,2
0000713926,11
0000015228,11
0000028530,9
0000012717,11
0000761806,7
0000006813,11
0000016119,11
0000703468,7
0000704241,7
22-3547567,1
0000712260,1
0000718057,2
0000012393,5
0000018072,10
0000019125,10
0000035163,7
0000058546,6
0000007542,1
0000023742,4
0000024138,1
0001017658,1
0001844993,2
0000005760,4
0000015110,1
0000021960,1
99-0017164,1
0000024471,1
7935900009,1
20-2012318,3
65-1213904,1
99-0034868,1
71-0078987,2
99-0030691,1
99-0026849,1
37-1477782,4
38-3384092,4
0000017957,3
0000006652,11
0000013898,11
0000014176,11
0000019739,11
0000060931,11
0000064171,11
0000067619,11
0000068186,11
1813200006,5
2513107011,2
3831400006,7
6469509992,4
0000015229,10
0000015111,11
0000016453,11
0000034930,11
0000015562,7
0000712423,7
0000702578,7
0000068681,2
20-8978372,7
75-2269700,7
26-4558390,4
44-0607186,1
81-2244977,1
0000009163,3
0000021015,6
0000023248,6
0000718058,6
0000010936,8
0000022401,6
0000028531,7
0000031762,8
0000032158,7
0000058880,3
0000003033,3
0000013609,4
0000022852,3
0000023743,4
0000023905,4
0000024634,2
20-0940438,1
36-4524112,3
39-1871324,4
54-0737619,2
0000029873,1
0000002098,1
1141600006,1
3453909998,1
43-2003169,1
