Activity Year,Respondent Identification Number,Agency Code,Parent Identification Number,Parent Name,Parent City,Parent State,Region,Assets,Other Lender Code,Respondent Name,Respondent Address,Respondent City,Respondent State,Respondent Zip Code,Tax ID
2009,0000034120,3,          ,                              ,                         ,  ,09,0000489167,0,BANK OF ANN ARBOR             ,125 S. FIFTH AVE                        ,ANN ARBOR                ,MI,48104     ,38-3252110
2009,0000034121,3,          ,                              ,                         ,  ,13,0000417457,0,COMMUNITY BANK  COAST         ,P. O. BOX 7588                          ,GULFPORT                 ,MS,39506     ,64-0868867
2009,0000034125,3,          ,                              ,                         ,  ,09,0000419727,0,FIRST CAPITAL BANK OF KENTUCKY,293 N. HUBBARDS LANE                    ,LOUISVILLE               ,KY,40207     ,61-1292794
2009,0000034127,3,          ,                              ,                         ,  ,09,0000132530,0,SELECT BANK                   ,60 MONROE CENTER                        ,GRAND RAPIDS             ,MI,49503     ,38-3267264
2009,0000034137,3,          ,                              ,                         ,  ,13,0000658133,0,JEFFERSON FEDERAL BANK        ,120 EVANS AVENUE                        ,MORRISTOWN               ,TN,37814     ,62-1564205
2009,0000034138,3,          ,                              ,                         ,  ,05,0000185025,0,GREATER ROME BANK             ,1490 MARTHA BERRY BLVD                  ,ROME                     ,GA,30162-0529,58-2207414
2009,0000034144,3,          ,                              ,                         ,  ,11,0000158322,0,PRIVATE BANK MINNESOTA        ,222 S 9TH ST STE 3800                   ,MINNEAPOLIS              ,MN,55402-3809,41-1833021
2009,0000034146,3,          ,                              ,                         ,  ,11,0000072984,0,PEOPLE'S BANK OF SENECA       ,PO BOX 500                              ,SENECA                   ,MO,64865     ,43-1730907
2009,0000034147,3,          ,                              ,                         ,  ,02,0001528162,0,BANK RHODE ISLAND             ,ONE TURKS HEAD PLACE                    ,PROVIDENCE               ,RI,02903     ,05-0488784
2009,0000034153,3,          ,                              ,                         ,  ,09,0000168007,0,CENTRAL BANK OF JEFFERSON COUN,PO BOX 1360                             ,LEXINGTON                ,KY,40588-1360,61-1296304
2009,0000034156,3,          ,                              ,                         ,  ,14,0000305953,0,VALLEY BUSINESS BANK          ,200 SOUTH COURT STREET                  ,VISALIA                  ,CA,93291     ,77-0417040
2009,0000034162,3,          ,                              ,                         ,  ,09,0000413152,0,WEST POINTE BANK              ,1750 WITZEL AVENUE                      ,OSHKOSH                  ,WI,54903-2266,39-1827049
2009,0000034172,3,          ,                              ,                         ,  ,05,0001493369,0,SYNOVUS BANK                  ,PO BOX 30707                            ,TAMPA                    ,FL,33603-3707,59-3352277
2009,0000034182,3,          ,                              ,                         ,  ,05,0000213581,0,FIRST BANK OF MIAMI           ,235 SE 1ST STREET                       ,MIAMI                    ,FL,33131     ,65-0658480
2009,0000034186,3,          ,                              ,                         ,  ,11,0000323777,0,VALLEY BANK AND TRUST CO.     ,PO BOX 538                              ,GERING                   ,NE,69341     ,47-0796410
2009,0000034187,3,          ,                              ,                         ,  ,09,0000168606,0,VALLEY COMMUNITY BANK         ,620 EAST MAIN STREET                    ,ST CHARLES               ,IL,60174     ,36-4029187
2009,0000034196,3,          ,                              ,                         ,  ,13,0000381664,0,JEFFERSON BANK                ,P.O. BOX 796488  18333 PRESTON ROAD  SUI,DALLAS                   ,TX,75252-6488,75-2642860
2009,0000034214,3,          ,                              ,                         ,  ,14,0000205843,0,THE BANK OF WASHINGTON        ,19424 58TH PL W                         ,LYNNWOOD                 ,WA,98036     ,91-1716983
2009,0000034219,3,          ,                              ,                         ,  ,14,0000265910,0,THE VILLAGE BANK              ,294 E TABERNACLE                        ,ST GEORGE                ,UT,84770     ,87-0525638
2009,0000034220,3,          ,                              ,                         ,  ,09,0000255459,0,COMMUNITY BANK CBD            ,820 E GENEVA ST PO BOX 648              ,DELAVAN                  ,WI,53115     ,39-1859949
2009,0000034222,3,          ,                              ,                         ,  ,05,0000458481,0,FIRST SOUTH BANK              ,P.O. BOX 1928                           ,SPARTANBURG              ,SC,29304-1928,57-1052628
2009,0000034229,3,          ,                              ,                         ,  ,05,0000227706,0,CITIZENS BANK OF FORSYTH CO   ,651 VETERANS MEMORIAL BLVD              ,CUMMING                  ,GA,30040-2711,58-2266450
2009,0000034231,3,          ,                              ,                         ,  ,09,0000352582,0,RAVENSWOOD BANK               ,2300 WEST LAWRENCE AVENUE               ,CHICAGO                  ,IL,60625     ,36-4090385
2009,0000034232,3,          ,                              ,                         ,  ,14,0000048532,0,AMERICAN BANK OF COMMERCE     ,3670 N UNIVERSITY AVE                   ,PROVO                    ,UT,84606     ,87-0539097
2009,0000034233,3,          ,                              ,                         ,  ,05,0000133856,0,MARINE BANK AND TRUST COMPANY ,571 BEACHLAND BLVD                      ,VERO BEACH               ,FL,32963     ,65-0644585
2009,0000034234,3,          ,                              ,                         ,  ,09,0000554415,0,COMMUNITY CENTRAL BANK        ,120 N. MAIN STREET                      ,MOUNT CLEMENS            ,MI,48043     ,38-3295299
2009,0000034239,3,          ,                              ,                         ,  ,05,0000255546,0,GATEWAY BANK & TRUST          ,5102 ALABAMA HIGHWAY                    ,RINGGOLD                 ,GA,30736-0129,58-2212361
2009,0000034240,3,          ,                              ,                         ,  ,09,0000109647,0,WOLF RIVER COMMUNITY BANK     ,309 E MAIN ST PO BOX 459                ,HORTONVILLE              ,WI,54944     ,39-1832101
2009,0000034241,3,          ,                              ,                         ,  ,05,0000338555,0,FIRST SENTRY BANK             ,PO BOX 2107                             ,HUNTINGTON               ,WV,25721     ,55-0751708
2009,0000034245,3,          ,                              ,                         ,  ,05,0000055594,0,ROCK BRANCH COMMUNITY BANK    ,P O BOX 219                             ,NITRO                    ,WV,25143     ,55-0743259
2009,0000034249,3,          ,                              ,                         ,  ,11,0000084201,0,COMMUNITY BANK                ,1121 SOUTH G AVENUE                     ,NEVADA                   ,IA,50201     ,42-1459605
2009,0000034250,3,          ,                              ,                         ,  ,14,0000198774,0,GATEWAY BUSINESS BANK         ,1403 N TUSTIN AVE                       ,SANTA ANA                ,CA,92705     ,86-0730601
2009,0000034253,3,          ,                              ,                         ,  ,02,0000208130,0,SHORE COMMUNITY BANK          ,201 MAIN STREET                         ,TOMS RIVER               ,NJ,08753     ,22-3477689
2009,0000034254,3,          ,                              ,                         ,  ,09,0000420561,0,PLANTERS BANK INC             ,1312 S MAIN STREET                      ,HOPKINSVILLE             ,KY,42241-1570,61-1293646
2009,0000034255,3,          ,                              ,                         ,  ,11,0000111105,0,SOUTHWEST COMMUNITY BANK      ,3333 E BATTLEFIELD                      ,SPRINGFIELD              ,MO,65804     ,43-1749511
2009,0000034259,3,          ,                              ,                         ,  ,02,0000357163,0,CROWN BANK                    ,715 ROUTE 70                            ,BRICK                    ,NJ,08723     ,22-3565712
2009,0000034284,3,          ,ATLANTIC BANCGROUP  INC       ,JACKSONVILLE BEACH       ,FL,05,0000267795,0,OCEANSIDE BANK                ,13799 BEACH BLVD.                       ,JACKSONVILLE             ,FL,32224     ,58-2232148
2009,0000034289,3,          ,                              ,                         ,  ,09,0000480815,0,SOUTHPORT BANK                ,7027 GREEN BAY ROAD                     ,KENOSHA                  ,WI,53142     ,39-1856444
2009,0000034292,3,          ,                              ,                         ,  ,09,0000245948,0,THE BANK OF COMMERCE          ,171 E. IRVING PARK ROAD                 ,WOOD DALE                ,IL,60191-2023,36-4132239
2009,0000034296,3,          ,                              ,                         ,  ,14,0000289637,0,SYRINGA BANK                  ,1299 N. ORCHARD                         ,BOISE                    ,ID,83706     ,82-0496006
2009,0000034311,3,          ,                              ,                         ,  ,13,0000163055,0,CITIZENS FIRST BANK           ,1015 MAIN STREET                        ,WARTBURG                 ,TN,37887     ,62-1619339
2009,0000034321,3,          ,                              ,                         ,  ,05,0001800127,0,SOUTHERN COMMUNITY BANK AND TR,465 SHEPHERD STREET                     ,WINSTON SALEM            ,NC,27103     ,56-1952620
2009,0000034325,3,          ,                              ,                         ,  ,09,0000345030,0,COMMUNITY BANK OAK PARK RIVER ,1001 LAKE ST                            ,OAK PARK                 ,IL,60301-1101,36-4104565
2009,0000034328,3,          ,                              ,                         ,  ,13,0000147245,0,CACHE BANK & TRUST            ,PO BOX 337060                           ,GREELEY                  ,CO,80633     ,84-1345925
2009,0000034332,3,          ,                              ,                         ,  ,13,0000390530,0,OUACHITA INDEPENDENT BANK     ,2002 NTH 7TH STREET                     ,WEST MONROE              ,LA,71291     ,77-0667790
2009,0000034334,3,          ,                              ,                         ,  ,09,0000090958,0,AMERICAN METRO BANK           ,4878 N BROADWAY AVENUE                  ,CHICAGO                  ,IL,60640     ,36-4104140
2009,0000034335,3,          ,                              ,                         ,  ,05,0000577743,0,COMMUNITY FIRSTBANK OF CHARLES,884 ORLEANS ROAD                        ,CHARLESTON               ,SC,29407     ,58-2296760
