Activity Year,Respondent Identification Number,Agency Code,Parent Identification Number,Parent Name,Parent City,Parent State,Region,Assets,Other Lender Code,Respondent Name,Respondent Address,Respondent City,Respondent State,Respondent Zip Code,Tax ID
2008,0000058244,3,          ,                              ,                         ,  ,09,0000072061,0,CHOICE BANK                   ,2450 WITZEL AVENUE                      ,OSHKOSH                  ,WI,54904     ,36-4588704
2008,0000058245,3,          ,                              ,                         ,  ,05,0000082414,0,UNION BANK & TRUST CO         ,PO BOX 429                              ,OXFORD                   ,NC,27565     ,20-4494965
2008,0000058247,3,          ,                              ,                         ,  ,05,0000162353,0,LEGACY BANK OF FLORIDA        ,2090 PALM BEACH LAKES BLVD #100         ,WEST PALM BEACH          ,FL,33409     ,20-4694103
2008,0000058248,3,          ,                              ,                         ,  ,05,0000058277,0,PATRIOT STATE BANK            ,210 N MAIN ST                           ,FUQUAY VARINA            ,NC,27526     ,20-5380738
2008,0000058249,3,          ,                              ,                         ,  ,13,0000040917,0,TEXAS ENTERPRISE BANK         ,1920 W VILLA MARIA RD.  SUITE 202       ,BRYAN                    ,TX,77807     ,20-4400475
2008,0000058255,3,          ,                              ,                         ,  ,05,0000193022,0,RIVER BANK & TRUST            ,2611 LEGENDS DRIVE                      ,PRATTVILLE               ,AL,36066     ,20-4303726
2008,0000058257,3,          ,                              ,                         ,  ,02,0000041315,0,DARIEN ROWAYTON BANK          ,138 ROWAYTON AVENUE                     ,ROWAYTON                 ,CT,06853     ,13-4279308
2008,0000058263,3,          ,                              ,                         ,  ,02,0000031907,0,GLOBAL BANK                   ,30 EAST BROADWAY                        ,NEW YORK                 ,NY,10002     ,20-5187849
2008,0000058264,3,          ,                              ,                         ,  ,09,0000081072,0,SIGNATURE BANK                ,6400 N. NORTHWEST HIGHWAY               ,CHICAGO                  ,IL,60631     ,20-4886808
2008,0000058270,3,          ,                              ,                         ,  ,02,0000043379,0,BANK OF CAPE COD              ,232 MAIN STREET                         ,HYANNIS                  ,MA,02601     ,20-5353127
2008,0000058273,3,          ,                              ,                         ,  ,05,0000129557,0,PATRIOT BANK OF GEORGIA       ,2555 PEACHTREE INDUSTRIAL BLVD          ,CUMMING                  ,GA,30041     ,20-5853957
2008,0000058274,3,          ,                              ,                         ,  ,05,0000050713,0,LIBERTY FIRST BANK            ,1901 W. SPRING STREET                   ,MONROE                   ,GA,30655     ,20-5810901
2008,0000058278,3,          ,                              ,                         ,  ,14,0000069155,0,GOLDEN VALLEY BANK            ,190 COHASSET ROAD STE 170               ,CHICO                    ,CA,95926     ,20-4148098
2008,0000058279,3,          ,                              ,                         ,  ,09,0000050847,0,EVANSVILLE COMMERCE BANK      ,20 N.W. 4TH ST.                         ,EVANSVILLE               ,IN,47708     ,20-4877174
2008,0000058289,3,          ,                              ,                         ,  ,05,0000127801,0,RIVER CITY BANK               ,228 NORTH SECOND AVE                    ,ROME                     ,GA,30165     ,20-4566095
2008,0000058292,3,          ,                              ,                         ,  ,11,0000044731,0,FREEDOM BANK                  ,6640 W 143RD STREET                     ,OVERLAND PARK            ,KS,66223     ,20-4741728
2008,0000058294,3,          ,                              ,                         ,  ,05,0000179414,0,FIRST COVENANT BANK           ,680 ENGINEERING DRIVE STE 100           ,NORCROSS                 ,GA,30092-0000,20-3610659
2008,0000058296,3,          ,                              ,                         ,  ,05,0000109476,0,AQUESTA BANK                  ,PO BOX 700                              ,CORNELIUS                ,NC,28031     ,20-5036036
2008,0000058297,3,          ,                              ,                         ,  ,14,0000072278,0,PINNACLE BANK                 ,7597 MONTEREY STREET                    ,GILROY                   ,CA,95020     ,54-2196205
2008,0000058299,3,          ,                              ,                         ,  ,05,0000053875,0,COLUMBUS COMMUNITY BANK       ,P O BOX 488                             ,FORTSON                  ,GA,31808     ,20-5612706
2008,0000058301,3,          ,                              ,                         ,  ,05,0000076984,0,CONGAREE STATE BANK           ,PO BOX 3018                             ,WEST COLUMBIA            ,SC,29171     ,20-5189419
2008,0000058302,3,          ,                              ,                         ,  ,13,0000374217,0,FIRST NBC BANK                ,210 BARONNE STREET                      ,NEW ORLEANS              ,LA,70112     ,20-4267219
2008,0000058304,3,          ,                              ,                         ,  ,14,0000065897,0,SAN DIEGO PRIVATE BANK        ,9404 GENESEE AVENUE  STE. 100           ,LA JOLLA                 ,CA,92037     ,20-4400290
2008,0000058307,3,          ,                              ,                         ,  ,02,0000074877,0,THE BANK OF GREENWICH         ,165 MASON STREET                        ,GREENWICH                ,CT,06830     ,05-0586924
2008,0000058308,3,          ,                              ,                         ,  ,05,0000110120,0,HAVEN TRUST BANK FLORIDA      ,POST OFFICE BOX 2109                    ,PONTE VEDRA BEACH        ,FL,32004-2109,61-1505773
2008,0000058309,3,          ,                              ,                         ,  ,05,0000159362,0,AMERICAN MOMENTUM BANK        ,4830 WEST KENNEDY BLVD STE 200          ,TAMPA                    ,FL,33609     ,16-1764661
2008,0000058312,3,          ,                              ,                         ,  ,13,0000038790,0,TEXAS LEADERSHIP BANK         ,121 W. INTERSTATE 30                    ,ROYSE CITY               ,TX,75189     ,20-4946984
2008,0000058313,3,          ,                              ,                         ,  ,05,0000052511,0,COMMUNITY SOUTHERN BANK       ,3340 S FLORIDA AVENUE                   ,LAKELAND                 ,FL,33803     ,20-3871376
2008,0000058315,3,          ,                              ,                         ,  ,05,0000180624,0,ROCKBRIDGE COMMERCIAL BANK    ,5607 GLENRIDGE DR SUITE 100             ,ATLANTA                  ,GA,30342     ,20-5496799
2008,0000058316,3,          ,                              ,                         ,  ,13,0000065823,0,INVESTAR BANK                 ,7244 PERKINS ROAD                       ,BATON ROUGE              ,LA,70808     ,20-4546870
2008,0000058322,3,          ,                              ,                         ,  ,14,0000101172,0,RIVERBANK                     ,202 E. SPOKANE FALLS BLVD.  SUITE 500   ,SPOKANE                  ,WA,99202     ,20-4748231
2008,0000058329,3,          ,                              ,                         ,  ,14,0000126361,0,NEW RESOURCE BANK             ,405 HOWARD STREET                       ,SAN FRANCISCO            ,CA,94105     ,90-0315757
2008,0000058331,3,          ,                              ,                         ,  ,05,0000050479,0,FLORIDA SHORES BANK-SOUTHEAST ,400 NORTH FEDERAL HIGHWAY               ,POMPANO BEACH            ,FL,33062     ,20-5502147
2008,0000058336,3,          ,                              ,                         ,  ,05,0000106965,0,HILLCREST BANK FLORIDA        ,8889 PELICAN BAY BLVD.  SUITE 200       ,NAPLES                   ,FL,34108     ,20-3870332
2008,0000058341,3,          ,                              ,                         ,  ,14,0000078984,0,MOUNTAIN PACIFIC BANK         ,3732 BROADWAY                           ,EVERETT                  ,WA,98201     ,20-4882257
2008,0000058343,3,          ,                              ,                         ,  ,05,0000072862,0,PREMIER CMNTY BK OF THE EMERAL,P O BOX 399                             ,CRESTVIEW                ,FL,32536     ,75-3220746
2008,0000058347,3,          ,                              ,                         ,  ,05,0000093931,0,WESTSIDE BANK                 ,56 HIRAM DRIVE                          ,HIRAM                    ,GA,30141     ,16-1762817
2008,0000058360,3,          ,                              ,                         ,  ,14,0000071906,0,AMERICAS UNITED BANK          ,801 N. BRAND BLVD.  SUITE 1150          ,GLENDALE                 ,CA,91203     ,20-5120772
2008,0000058362,3,          ,                              ,                         ,  ,11,0000223891,0,CHAMPION BANK                 ,10560 OLD OLIVE STREET ROAD  STE 200    ,ST. LOUIS                ,MO,63141     ,20-5025858
2008,0000058370,3,          ,                              ,                         ,  ,05,0000049998,0,DESTIN FIRST BANK             ,985 HIGHWAY 98 EAST                     ,DESTIN                   ,FL,32541     ,20-2951094
2008,0000058372,3,          ,                              ,                         ,  ,05,0000043349,0,SABAL PALM BANK               ,5101 FRUITVILLE RD  SUITE 100           ,SARASOTA                 ,FL,34232     ,20-5464849
2008,0000058380,3,          ,                              ,                         ,  ,05,0000041003,0,PRIVATE BANK OF BUCKHEAD      ,3 PIEDMONT CENTER  SUITE 210            ,ATLANTA                  ,GA,30305     ,76-0837435
2008,0000058382,3,          ,                              ,                         ,  ,05,0000049109,0,KEYSTONE BANK - AUBURN        ,2394 E. UNIVERSITY DR.                  ,AUBURN                   ,AL,36830     ,20-3878739
2008,0000058386,3,          ,                              ,                         ,  ,05,0000103937,0,CAPSTONE BANK                 ,4505 FALLS OF NEUSE RD  STE 150         ,RALEIGH                  ,NC,27609     ,56-2584164
2008,0000058387,3,          ,                              ,                         ,  ,05,0000055870,0,INSIGNIA BANK                 ,333 N ORANGE AVENUE                     ,SARASOTA                 ,FL,34236     ,20-5491736
2008,0000058394,3,          ,                              ,                         ,  ,02,0000059152,0,HAMPSHIRE FIRST BANK          ,80 CANAL STREET                         ,MANCHESTER               ,NH,03101     ,20-5405531
2008,0000058395,3,          ,                              ,                         ,  ,14,0000108715,0,WYOMING STATE BANK            ,3430 E GRAND AVE                        ,LARAMIE                  ,WY,82070     ,20-5381849
